gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,countrycode,locality,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue,,,,
728342622,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618142316,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula farinipes,,SPECIES,Russula farinipes Romell,IE,Courtown Woodlands,d2b97690-bfd6-11de-b279-d52977ace833,52.655692,-6.220021,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,2551611,2551611,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181423E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:40:25.696Z,,COORDINATE_ROUNDED,,,,
728342621,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618142349,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula raoultii,,SPECIES,Russula raoultii Quél.,IE,Courtown Woodlands,d2b97690-bfd6-11de-b279-d52977ace833,52.655692,-6.220021,1000,,,,,,2010-08-07T00:00:00Z,7,8,2010,2551464,2551464,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181423E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:40:25.721Z,,COORDINATE_ROUNDED,,,,
728342620,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618142445,Fungi,Basidiomycota,Agaricomycetes,Boletales,Sclerodermataceae,Scleroderma,Scleroderma citrinum,,SPECIES,Scleroderma citrinum Pers.,IE,Courtown Woodlands,d2b97690-bfd6-11de-b279-d52977ace833,52.655692,-6.220021,1000,,,,,,2010-08-07T00:00:00Z,7,8,2010,5239982,5239982,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181424E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:40:35.400Z,,COORDINATE_ROUNDED,,,,
728342619,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618142807,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholomopsis,Tricholomopsis rutilans,,SPECIES,Tricholomopsis rutilans (Schaeff.) Singer,IE,Courtown Woodlands,d2b97690-bfd6-11de-b279-d52977ace833,52.655692,-6.220021,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,2531814,2531814,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181428E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:42:09.233Z,,COORDINATE_ROUNDED,,,,
728342618,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618136942,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Aleuria,Aleuria aurantia,,SPECIES,Aleuria aurantia (Pers.) Fuckel,IE,Courtown Woodlands,d2b97690-bfd6-11de-b279-d52977ace833,52.655692,-6.220021,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,5258678,5258678,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181369E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:33:17.225Z,,COORDINATE_ROUNDED,,,,
728342617,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618136973,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita rubescens,,SPECIES,Amanita rubescens Pers.,1797,IE,Courtown Woodlands,d2b97690-bfd6-11de-b279-d52977ace833,52.655692,-6.220021,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,7496350,7496350,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.4798719618137E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:33:17.917Z,,COORDINATE_ROUNDED,,,
728342616,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618137631,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Xerocomellus,Xerocomellus chrysenteron,,SPECIES,Boletus chrysenteron Bull.,1791,IE,Courtown Woodlands,d2b97690-bfd6-11de-b279-d52977ace833,52.655692,-6.220021,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,5954956,2519413,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181376E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:33:54.312Z,,COORDINATE_ROUNDED,,,
728342615,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618138729,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma rhodopolium,,SPECIES,Entoloma rhodopolium (Fr.) P.Kumm.,IE,Courtown Woodlands,d2b97690-bfd6-11de-b279-d52977ace833,52.655692,-6.220021,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,2539657,2539657,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181387E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:36:04.989Z,,COORDINATE_ROUNDED,,,,
728342614,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618139373,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus dryophilus,,SPECIES,Collybia dryophila (Bull.) P.Kumm.,IE,Courtown Woodlands,d2b97690-bfd6-11de-b279-d52977ace833,52.655692,-6.220021,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,2537591,5243756,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181394E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:35:15.085Z,,COORDINATE_ROUNDED,,,,
728342613,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618140028,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Lacrymaria,Lacrymaria lacrymabunda,,SPECIES,Lacrymaria lacrymabunda (Bull.) Pat.,IE,Courtown Woodlands,d2b97690-bfd6-11de-b279-d52977ace833,52.655692,-6.220021,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,5242798,5242798,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.479871961814E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:37:01.121Z,,COORDINATE_ROUNDED,,,,
728342612,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618140036,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius blennius,,SPECIES,Lactarius blennius (Fr.) Fr.,IE,Courtown Woodlands,d2b97690-bfd6-11de-b279-d52977ace833,52.655692,-6.220021,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,5248679,5248679,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.479871961814E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:37:01.083Z,,COORDINATE_ROUNDED,,,,
728342611,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618140068,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius subdulcis,,SPECIES,Lactarius subdulcis (Pers.) Gray,IE,Courtown Woodlands,d2b97690-bfd6-11de-b279-d52977ace833,52.655692,-6.220021,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,9186214,9186214,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181401E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:37:01.129Z,,COORDINATE_ROUNDED,,,,
728342610,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618140007,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,Laccaria bicolor,,SPECIES,Laccaria bicolor (Maire) P.D.Orton,IE,Courtown Woodlands,d2b97690-bfd6-11de-b279-d52977ace833,52.655692,-6.220021,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,2530973,2530973,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.479871961814E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:37:01.118Z,,COORDINATE_ROUNDED,,,,
728342609,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618140012,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,Laccaria laccata,,SPECIES,Laccaria laccata (Scop.) Cooke,IE,Courtown Woodlands,d2b97690-bfd6-11de-b279-d52977ace833,52.655692,-6.220021,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,2530926,2530926,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.479871961814E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:37:01.072Z,,COORDINATE_ROUNDED,,,,
728342608,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618141232,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Phallus,Phallus impudicus,,SPECIES,Phallus impudicus L.,1753,IE,Courtown Woodlands,d2b97690-bfd6-11de-b279-d52977ace833,52.655692,-6.220021,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,8338262,8338262,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181412E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:38:59.022Z,,COORDINATE_ROUNDED,,,
728342607,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618140636,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,Marasmius oreades,,SPECIES,Marasmius oreades (Bolton) Fr.,IE,Courtown Woodlands,d2b97690-bfd6-11de-b279-d52977ace833,52.655692,-6.220021,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,2537250,2537250,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181406E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:37:21.910Z,,COORDINATE_ROUNDED,,,,
728342606,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618140400,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lycoperdon,Lycoperdon pyriforme,,SPECIES,Lycoperdon pyriforme Schaeff.,IE,Courtown Woodlands,d2b97690-bfd6-11de-b279-d52977ace833,52.655692,-6.220021,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,5243232,5243232,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181404E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:37:20.365Z,,COORDINATE_ROUNDED,,,,
728342605,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618140173,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Leccinum,Leccinum scabrum,,SPECIES,Leccinum scabrum (Bull.) Gray,IE,Dunamore,d2b97690-bfd6-11de-b279-d52977ace833,52.47166,-6.565946,1000,,,,,,2010-08-07T00:00:00Z,7,8,2010,9141390,9141390,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181402E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:37:13.517Z,,COORDINATE_ROUNDED,,,,
728342604,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618140919,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Mucidula,Mucidula mucida,,SPECIES,Oudemansiella mucida (Schrad.) Höhn.,1910,IE,Dunamore,d2b97690-bfd6-11de-b279-d52977ace833,52.47166,-6.565946,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,5243647,2537081,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181409E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:38:19.836Z,,COORDINATE_ROUNDED,,,
728342603,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618139889,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe geophylla,,SPECIES,Inocybe geophylla (Bull.) P.Kumm.,1871,IE,Dunamore,d2b97690-bfd6-11de-b279-d52977ace833,52.47166,-6.565946,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,3330851,3330851,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181399E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:36:54.369Z,,COORDINATE_ROUNDED,,,
728342602,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618140010,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,Laccaria laccata,,SPECIES,Laccaria laccata (Scop.) Cooke,IE,Dunamore,d2b97690-bfd6-11de-b279-d52977ace833,52.47166,-6.565946,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,2530926,2530926,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.479871961814E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:37:01.076Z,,COORDINATE_ROUNDED,,,,
728342601,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618140033,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius blennius,,SPECIES,Lactarius blennius (Fr.) Fr.,IE,Dunamore,d2b97690-bfd6-11de-b279-d52977ace833,52.47166,-6.565946,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,5248679,5248679,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.479871961814E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:37:01.082Z,,COORDINATE_ROUNDED,,,,
728342600,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618138131,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Clavulinaceae,Clavulina,Clavulina coralloides,,SPECIES,Clavulina coralloides (L.) J.Schröt.,IE,Dunamore,d2b97690-bfd6-11de-b279-d52977ace833,52.47166,-6.565946,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,5249883,5249883,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181381E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:35:07.518Z,,COORDINATE_ROUNDED,,,,
728342599,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618137630,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Xerocomellus,Xerocomellus chrysenteron,,SPECIES,Boletus chrysenteron Bull.,1791,IE,Dunamore,d2b97690-bfd6-11de-b279-d52977ace833,52.47166,-6.565946,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,5954956,2519413,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181376E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:33:54.228Z,,COORDINATE_ROUNDED,,,
728342598,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618137627,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,,,GENUS,Boletus L.,IE,Dunamore,d2b97690-bfd6-11de-b279-d52977ace833,52.47166,-6.565946,1000,,,,,,2010-08-07T00:00:00Z,7,8,2010,8287374,,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181376E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:33:54.258Z,,TAXON_MATCH_HIGHERRANK,COORDINATE_ROUNDED,,,
728342597,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618137636,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Neoboletus,Neoboletus luridiformis,,SPECIES,Boletus luridiformis Rostk.,IE,Dunamore,d2b97690-bfd6-11de-b279-d52977ace833,52.47166,-6.565946,1000,,,,,,2010-08-07T00:00:00Z,7,8,2010,5954922,8208185,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181376E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:33:54.206Z,,COORDINATE_ROUNDED,,,,
728342596,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618136961,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita excelsa,,SPECIES,Amanita excelsa (Fr.) P.Kumm.,1871,IE,Dunamore,d2b97690-bfd6-11de-b279-d52977ace833,52.47166,-6.565946,1000,,,,,,2010-08-07T00:00:00Z,7,8,2010,3328343,8340529,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.4798719618137E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:33:17.694Z,,COORDINATE_ROUNDED,,,
728342595,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618136967,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita muscaria,,SPECIES,Amanita muscaria (L.) Lam.,1783,IE,Dunamore,d2b97690-bfd6-11de-b279-d52977ace833,52.47166,-6.565946,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,8671098,8671098,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.4798719618137E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:33:17.667Z,,COORDINATE_ROUNDED,,,
728342594,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618136974,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita rubescens,,SPECIES,Amanita rubescens Pers.,1797,IE,Dunamore,d2b97690-bfd6-11de-b279-d52977ace833,52.47166,-6.565946,1000,,,,,,2010-08-07T00:00:00Z,7,8,2010,7496350,7496350,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.4798719618137E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:33:17.493Z,,COORDINATE_ROUNDED,,,
728342593,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618142808,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholomopsis,Tricholomopsis rutilans,,SPECIES,Tricholomopsis rutilans (Schaeff.) Singer,IE,Dunamore,d2b97690-bfd6-11de-b279-d52977ace833,52.47166,-6.565946,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,2531814,2531814,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181428E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:42:09.215Z,,COORDINATE_ROUNDED,,,,
728342592,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618142312,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula emetica,,SPECIES,Russula emetica (Schaeff.) Pers.,IE,Dunamore,d2b97690-bfd6-11de-b279-d52977ace833,52.47166,-6.565946,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,2551213,2551213,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181423E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:40:25.402Z,,COORDINATE_ROUNDED,,,,
728342591,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618142304,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula cyanoxantha,,SPECIES,Russula cyanoxantha (Schaeff.) Fr.,IE,Dunamore,d2b97690-bfd6-11de-b279-d52977ace833,52.47166,-6.565946,1000,,,,,,2010-09-25T00:00:00Z,25,9,2010,2551542,2551542,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181423E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:40:25.778Z,,COORDINATE_ROUNDED,,,,
728342590,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618142346,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula parazurea,,SPECIES,Russula parazurea Jul.Schäff.,IE,Dunamore,d2b97690-bfd6-11de-b279-d52977ace833,52.47166,-6.565946,1000,,,,,,2010-08-07T00:00:00Z,7,8,2010,2551458,2551458,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181423E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:40:25.453Z,,COORDINATE_ROUNDED,,,,
728342589,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618140405,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Leucocybe,Leucocybe connata,,SPECIES,Lyophyllum connatum (Schumach.) Singer,1939,IE,Ballygannon Wood, Rathdrum,d2b97690-bfd6-11de-b279-d52977ace833,52.952525,-6.237612,1000,,,,,,2008-10-26T00:00:00Z,26,10,2008,2530696,8189348,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181404E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:37:20.589Z,,COORDINATE_ROUNDED,,
728342588,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618139426,Fungi,Ascomycota,Pezizomycetes,Pezizales,Helvellaceae,Helvella,Helvella lacunosa,,SPECIES,Helvella lacunosa Afzel.,IE,Ballygannon Wood, Rathdrum,d2b97690-bfd6-11de-b279-d52977ace833,52.952525,-6.237612,1000,,,,,,2008-10-26T00:00:00Z,26,10,2008,2594765,2594765,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181394E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:36:42.484Z,,COORDINATE_ROUNDED,,,
728342587,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618140017,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,Laccaria laccata,,SPECIES,Laccaria laccata (Scop.) Cooke,IE,Ballygannon Wood, Rathdrum,d2b97690-bfd6-11de-b279-d52977ace833,52.952525,-6.237612,1000,,,,,,2008-10-26T00:00:00Z,26,10,2008,2530926,2530926,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.479871961814E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:37:01.071Z,,COORDINATE_ROUNDED,,,
728342586,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618138182,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Clitocybe,Clitocybe fragrans,,SPECIES,Clitocybe fragrans (With.) P.Kumm.,IE,Ballygannon Wood, Rathdrum,d2b97690-bfd6-11de-b279-d52977ace833,52.952525,-6.237612,1000,,,,,,2008-10-26T00:00:00Z,26,10,2008,2531088,2531088,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181382E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:35:07.883Z,,COORDINATE_ROUNDED,,,
728342585,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618138194,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Clitocybe,Clitocybe vibecina,,SPECIES,Clitocybe vibecina (Fr.) Quél.,IE,Ballygannon Wood, Rathdrum,d2b97690-bfd6-11de-b279-d52977ace833,52.952525,-6.237612,1000,,,,,,2008-10-26T00:00:00Z,26,10,2008,2531116,2531116,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181382E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:35:07.990Z,,COORDINATE_ROUNDED,,,
728342584,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618138330,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Gymnopus,Gymnopus dryophilus,,SPECIES,Collybia dryophila (Bull.) P.Kumm.,IE,Ballygannon Wood, Rathdrum,d2b97690-bfd6-11de-b279-d52977ace833,52.952525,-6.237612,1000,,,,,,2008-10-26T00:00:00Z,26,10,2008,2537591,5243756,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181383E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:35:15.060Z,,COORDINATE_ROUNDED,,,
728342583,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618136970,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita muscaria,,SPECIES,Amanita muscaria (L.) Lam.,1783,IE,Ballygannon Wood, Rathdrum,d2b97690-bfd6-11de-b279-d52977ace833,52.952525,-6.237612,1000,,,,,,2008-10-26T00:00:00Z,26,10,2008,8671098,8671098,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.4798719618137E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:33:17.796Z,,COORDINATE_ROUNDED,,
728342582,66a51aea-8662-4685-9fd0-9d4b596617d5,ie.nbdc.dataset.BiodiversityRecordsFromIreland.94798719618143262,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria hypoxylon,,SPECIES,Xylaria hypoxylon (L.) Grev.,IE,Ballygannon Wood, Rathdrum,d2b97690-bfd6-11de-b279-d52977ace833,52.952525,-6.237612,1000,,,,,,2008-10-26T00:00:00Z,26,10,2008,5255147,5255147,HUMAN_OBSERVATION,NBDC,BiodiversityRecordsFromIreland,9.47987196181433E+016,,,CC_BY_4_0,,Roland McHugh,,,2018-07-07T15:42:32.605Z,,COORDINATE_ROUNDED,,,
